Year,Month,Start Time,Visitor,VisitorPTS,Home,HomePTS,Box Score,OT?,Attend,Notes,Total Points,Winner
2009,march,7:00p,Los Angeles Lakers,84,Charlotte Bobcats,94,Box Score,,19568,,178,Charlotte Bobcats
2009,march,7:00p,Detroit Pistons,73,Cleveland Cavaliers,79,Box Score,,20562,,152,Cleveland Cavaliers
2009,march,7:00p,Chicago Bulls,105,Indiana Pacers,107,Box Score,,15687,,212,Indiana Pacers
2009,march,7:00p,Atlanta Hawks,85,Philadelphia 76ers,98,Box Score,,18256,,183,Philadelphia 76ers
2009,march,8:00p,Dallas Mavericks,108,Minnesota Timberwolves,88,Box Score,,12111,,196,Dallas Mavericks
2009,march,8:30p,Oklahoma City Thunder,96,San Antonio Spurs,95,Box Score,,18797,,191,Oklahoma City Thunder
2009,march,9:00p,New York Knicks,104,Denver Nuggets,111,Box Score,,17851,,215,Denver Nuggets
2009,march,10:00p,Utah Jazz,104,Portland Trail Blazers,125,Box Score,,20675,,229,Portland Trail Blazers
2009,march,10:00p,New Orleans Hornets,111,Sacramento Kings,110,Box Score,,17317,,221,New Orleans Hornets
2009,april,7:00p,Toronto Raptors,99,Orlando Magic,95,Box Score,,17461,,194,Toronto Raptors
2009,april,7:30p,Charlotte Bobcats,109,Boston Celtics,111,Box Score,2OT,18624,,220,Boston Celtics
2009,april,7:30p,Detroit Pistons,98,New Jersey Nets,111,Box Score,,15105,,209,New Jersey Nets
2009,april,8:00p,Washington Wizards,107,Memphis Grizzlies,112,Box Score,,10013,,219,Memphis Grizzlies
2009,april,8:00p,Los Angeles Lakers,104,Milwaukee Bucks,98,Box Score,,18717,,202,Los Angeles Lakers
2009,april,8:30p,Miami Heat,96,Dallas Mavericks,98,Box Score,,20021,,194,Dallas Mavericks
2009,april,10:00p,Houston Rockets,109,Phoenix Suns,114,Box Score,,18422,,223,Phoenix Suns
2009,april,10:30p,Sacramento Kings,141,Golden State Warriors,143,Box Score,OT,18743,,284,Golden State Warriors
2009,april,10:30p,New Orleans Hornets,104,Los Angeles Clippers,98,Box Score,,19060,,202,New Orleans Hornets
2009,april,7:00p,Milwaukee Bucks,95,Philadelphia 76ers,105,Box Score,,17640,,200,Philadelphia 76ers
2009,april,8:00p,Cleveland Cavaliers,101,Washington Wizards,109,Box Score,,20173,,210,Washington Wizards
2009,april,10:30p,Utah Jazz,104,Denver Nuggets,114,Box Score,,17969,,218,Denver Nuggets
2009,april,7:00p,Miami Heat,97,Charlotte Bobcats,92,Box Score,,19568,,189,Miami Heat
2009,april,7:00p,San Antonio Spurs,126,Indiana Pacers,121,Box Score,,16414,,247,San Antonio Spurs
2009,april,7:30p,Atlanta Hawks,92,Boston Celtics,104,Box Score,,18624,,196,Boston Celtics
2009,april,8:00p,Dallas Mavericks,102,Memphis Grizzlies,107,Box Score,,15126,,209,Memphis Grizzlies
2009,april,8:00p,Portland Trail Blazers,107,Oklahoma City Thunder,72,Box Score,,19136,,179,Portland Trail Blazers
2009,april,8:00p,Cleveland Cavaliers,87,Orlando Magic,116,Box Score,,17461,,203,Orlando Magic
2009,april,9:00p,Minnesota Timberwolves,103,Utah Jazz,102,Box Score,,19911,,205,Minnesota Timberwolves
2009,april,10:00p,Sacramento Kings,111,Phoenix Suns,139,Box Score,,18422,,250,Phoenix Suns
2009,april,10:30p,New Orleans Hornets,103,Golden State Warriors,111,Box Score,,19596,,214,Golden State Warriors
2009,april,10:30p,Houston Rockets,81,Los Angeles Lakers,93,Box Score,,18997,,174,Los Angeles Lakers
2009,april,1:00p,Toronto Raptors,102,New York Knicks,95,Box Score,,19763,,197,Toronto Raptors
2009,april,2:00p,New Jersey Nets,94,Chicago Bulls,103,Box Score,,21424,,197,Chicago Bulls
2009,april,3:00p,Detroit Pistons,90,Philadelphia 76ers,95,Box Score,,19832,,185,Philadelphia 76ers
2009,april,7:00p,Orlando Magic,88,Atlanta Hawks,82,Box Score,,19608,,170,Orlando Magic
2009,april,7:00p,Miami Heat,118,Washington Wizards,104,Box Score,,20173,,222,Miami Heat
2009,april,8:30p,Memphis Grizzlies,107,Milwaukee Bucks,102,Box Score,,18717,,209,Memphis Grizzlies
2009,april,9:00p,Los Angeles Clippers,104,Denver Nuggets,120,Box Score,,17880,,224,Denver Nuggets
2009,april,1:00p,San Antonio Spurs,81,Cleveland Cavaliers,101,Box Score,,20562,,182,Cleveland Cavaliers
2009,april,3:30p,Phoenix Suns,116,Dallas Mavericks,140,Box Score,,20301,,256,Dallas Mavericks
2009,april,6:00p,Charlotte Bobcats,97,Detroit Pistons,104,Box Score,,22076,,201,Detroit Pistons
2009,april,6:00p,New York Knicks,112,Toronto Raptors,103,Box Score,,18879,,215,New York Knicks
2009,april,7:00p,Portland Trail Blazers,88,Houston Rockets,102,Box Score,,18214,,190,Houston Rockets
2009,april,7:00p,Denver Nuggets,110,Minnesota Timberwolves,87,Box Score,,16839,,197,Denver Nuggets
2009,april,7:00p,Utah Jazz,108,New Orleans Hornets,94,Box Score,,17362,,202,Utah Jazz
2009,april,7:00p,Indiana Pacers,117,Oklahoma City Thunder,99,Box Score,,19136,,216,Indiana Pacers
2009,april,7:30p,Philadelphia 76ers,67,New Jersey Nets,96,Box Score,,13345,,163,New Jersey Nets
2009,april,9:00p,Golden State Warriors,105,Sacramento Kings,100,Box Score,,12975,,205,Golden State Warriors
2009,april,9:30p,Los Angeles Clippers,85,Los Angeles Lakers,88,Box Score,,18997,,173,Los Angeles Lakers
2009,april,7:00p,Philadelphia 76ers,98,Charlotte Bobcats,101,Box Score,,16499,,199,Charlotte Bobcats
2009,april,7:00p,Atlanta Hawks,118,Toronto Raptors,110,Box Score,,17613,,228,Atlanta Hawks
2009,april,7:30p,New Orleans Hornets,93,Miami Heat,87,Box Score,OT,19600,,180,New Orleans Hornets
2009,april,8:00p,Portland Trail Blazers,96,Memphis Grizzlies,93,Box Score,,10089,,189,Portland Trail Blazers
2009,april,8:00p,San Antonio Spurs,99,Oklahoma City Thunder,89,Box Score,,19136,,188,San Antonio Spurs
2009,april,8:30p,New York Knicks,103,Chicago Bulls,110,Box Score,,20764,,213,Chicago Bulls
2009,april,8:30p,Orlando Magic,83,Houston Rockets,93,Box Score,,18389,,176,Houston Rockets
2009,april,10:00p,Los Angeles Lakers,122,Sacramento Kings,104,Box Score,,17317,,226,Los Angeles Lakers
2009,april,10:30p,Minnesota Timberwolves,87,Los Angeles Clippers,77,Box Score,,16757,,164,Minnesota Timberwolves
2009,april,7:00p,Washington Wizards,86,Cleveland Cavaliers,98,Box Score,,20562,,184,Cleveland Cavaliers
2009,april,7:00p,Toronto Raptors,101,Indiana Pacers,130,Box Score,,13647,,231,Indiana Pacers
2009,april,7:00p,Memphis Grizzlies,78,Orlando Magic,81,Box Score,,17461,,159,Orlando Magic
2009,april,7:00p,Portland Trail Blazers,95,San Antonio Spurs,83,Box Score,,18797,,178,Portland Trail Blazers
2009,april,7:30p,New Jersey Nets,104,Boston Celtics,106,Box Score,,18624,,210,Boston Celtics
2009,april,7:30p,Detroit Pistons,113,New York Knicks,86,Box Score,,19763,,199,Detroit Pistons
2009,april,8:00p,Atlanta Hawks,113,Milwaukee Bucks,105,Box Score,,13073,,218,Atlanta Hawks
2009,april,8:00p,Phoenix Suns,105,New Orleans Hornets,100,Box Score,,17781,,205,Phoenix Suns
2009,april,9:00p,Oklahoma City Thunder,112,Denver Nuggets,122,Box Score,,16536,,234,Denver Nuggets
2009,april,9:30p,Utah Jazz,101,Dallas Mavericks,130,Box Score,,20017,,231,Dallas Mavericks
2009,april,10:30p,Minnesota Timberwolves,105,Golden State Warriors,97,Box Score,,18808,,202,Minnesota Timberwolves
2009,april,8:00p,Philadelphia 76ers,99,Chicago Bulls,113,Box Score,,20791,,212,Chicago Bulls
2009,april,10:00p,Houston Rockets,115,Sacramento Kings,98,Box Score,,12897,,213,Houston Rockets
2009,april,10:30p,Denver Nuggets,102,Los Angeles Lakers,116,Box Score,,18997,,218,Los Angeles Lakers
2009,april,7:00p,Cleveland Cavaliers,102,Philadelphia 76ers,92,Box Score,,20484,,194,Cleveland Cavaliers
2009,april,7:30p,Indiana Pacers,118,Atlanta Hawks,122,Box Score,,17222,,240,Atlanta Hawks
2009,april,7:30p,Miami Heat,98,Boston Celtics,105,Box Score,,18624,,203,Boston Celtics
2009,april,8:00p,New Jersey Nets,93,Detroit Pistons,100,Box Score,,22076,,193,Detroit Pistons
2009,april,8:00p,Phoenix Suns,89,Memphis Grizzlies,106,Box Score,,15908,,195,Memphis Grizzlies
2009,april,8:00p,Charlotte Bobcats,81,Oklahoma City Thunder,84,Box Score,,19136,,165,Oklahoma City Thunder
2009,april,8:00p,New York Knicks,105,Orlando Magic,95,Box Score,,17461,,200,New York Knicks
2009,april,8:00p,Washington Wizards,100,Toronto Raptors,98,Box Score,,18107,,198,Washington Wizards
2009,april,8:30p,New Orleans Hornets,92,Dallas Mavericks,100,Box Score,,20370,,192,Dallas Mavericks
2009,april,8:30p,Utah Jazz,99,San Antonio Spurs,105,Box Score,,18797,,204,San Antonio Spurs
2009,april,10:00p,Los Angeles Lakers,98,Portland Trail Blazers,106,Box Score,,20681,,204,Portland Trail Blazers
2009,april,10:30p,Houston Rockets,113,Golden State Warriors,109,Box Score,,19596,,222,Houston Rockets
2009,april,10:30p,Sacramento Kings,78,Los Angeles Clippers,109,Box Score,,18232,,187,Los Angeles Clippers
2009,april,7:00p,Detroit Pistons,102,Indiana Pacers,106,Box Score,,17116,,208,Indiana Pacers
2009,april,7:30p,Orlando Magic,93,New Jersey Nets,103,Box Score,,17123,,196,New Jersey Nets
2009,april,8:00p,Phoenix Suns,110,Minnesota Timberwolves,97,Box Score,,18478,,207,Phoenix Suns
2009,april,8:30p,Charlotte Bobcats,106,Chicago Bulls,113,Box Score,,20265,,219,Chicago Bulls
2009,april,8:30p,Oklahoma City Thunder,98,Milwaukee Bucks,115,Box Score,,15418,,213,Milwaukee Bucks
2009,april,9:00p,Golden State Warriors,118,Utah Jazz,108,Box Score,,19911,,226,Golden State Warriors
2009,april,10:30p,Portland Trail Blazers,87,Los Angeles Clippers,72,Box Score,,18321,,159,Portland Trail Blazers
2009,april,1:00p,Dallas Mavericks,92,New Orleans Hornets,102,Box Score,,16640,,194,New Orleans Hornets
2009,april,3:30p,Boston Celtics,76,Cleveland Cavaliers,107,Box Score,,20562,,183,Cleveland Cavaliers
2009,april,6:00p,New York Knicks,105,Miami Heat,122,Box Score,,19600,,227,Miami Heat
2009,april,6:00p,Philadelphia 76ers,104,Toronto Raptors,111,Box Score,,18018,,215,Toronto Raptors
2009,april,9:00p,San Antonio Spurs,95,Sacramento Kings,92,Box Score,,13330,,187,San Antonio Spurs
2009,april,9:30p,Memphis Grizzlies,75,Los Angeles Lakers,92,Box Score,,18997,,167,Los Angeles Lakers
2009,april,7:00p,Cleveland Cavaliers,117,Indiana Pacers,109,Box Score,,18165,,226,Cleveland Cavaliers
2009,april,7:00p,Toronto Raptors,97,Washington Wizards,96,Box Score,,18455,,193,Toronto Raptors
2009,april,7:30p,Chicago Bulls,91,Detroit Pistons,88,Box Score,,22076,,179,Chicago Bulls
2009,april,7:30p,Charlotte Bobcats,87,New Jersey Nets,91,Box Score,,14519,,178,New Jersey Nets
2009,april,8:00p,Orlando Magic,80,Milwaukee Bucks,98,Box Score,,14683,,178,Milwaukee Bucks
2009,april,8:30p,Minnesota Timberwolves,94,Dallas Mavericks,96,Box Score,,19900,,190,Dallas Mavericks
2009,april,8:30p,New Orleans Hornets,66,Houston Rockets,86,Box Score,,18409,,152,Houston Rockets
2009,april,9:00p,Sacramento Kings,98,Denver Nuggets,118,Box Score,,15823,,216,Denver Nuggets
2009,april,9:00p,Los Angeles Clippers,85,Utah Jazz,106,Box Score,,19911,,191,Utah Jazz
2009,april,10:00p,Memphis Grizzlies,110,Phoenix Suns,119,Box Score,,18422,,229,Phoenix Suns
2009,april,10:00p,Oklahoma City Thunder,83,Portland Trail Blazers,113,Box Score,,20655,,196,Portland Trail Blazers
2009,april,10:30p,San Antonio Spurs,101,Golden State Warriors,72,Box Score,,19596,,173,San Antonio Spurs
2009,april,7:00p,Miami Heat,79,Atlanta Hawks,81,Box Score,,18179,,160,Atlanta Hawks
2009,april,8:00p,Boston Celtics,100,Philadelphia 76ers,98,Box Score,,17752,,198,Boston Celtics
2009,april,10:30p,Utah Jazz,112,Los Angeles Lakers,125,Box Score,,18997,,237,Los Angeles Lakers
2009,april,8:00p,Washington Wizards,107,Boston Celtics,115,Box Score,,18624,,222,Boston Celtics
2009,april,8:00p,Toronto Raptors,109,Chicago Bulls,98,Box Score,,20677,,207,Toronto Raptors
2009,april,8:00p,Philadelphia 76ers,111,Cleveland Cavaliers,110,Box Score,OT,20562,,221,Philadelphia 76ers
2009,april,8:00p,Houston Rockets,84,Dallas Mavericks,95,Box Score,,20350,,179,Dallas Mavericks
2009,april,8:00p,Milwaukee Bucks,108,Indiana Pacers,115,Box Score,,14161,,223,Indiana Pacers
2009,april,8:00p,Atlanta Hawks,90,Memphis Grizzlies,98,Box Score,,12736,,188,Memphis Grizzlies
2009,april,8:00p,Detroit Pistons,96,Miami Heat,102,Box Score,OT,19600,,198,Miami Heat
2009,april,8:00p,Sacramento Kings,97,Minnesota Timberwolves,90,Box Score,,17333,,187,Sacramento Kings
2009,april,8:00p,New Jersey Nets,73,New York Knicks,102,Box Score,,19763,,175,New York Knicks
2009,april,8:00p,Charlotte Bobcats,73,Orlando Magic,98,Box Score,,17461,,171,Orlando Magic
2009,april,8:00p,New Orleans Hornets,98,San Antonio Spurs,105,Box Score,OT,18797,,203,San Antonio Spurs
2009,april,10:30p,Oklahoma City Thunder,126,Los Angeles Clippers,85,Box Score,,19060,,211,Oklahoma City Thunder
2009,april,10:30p,Golden State Warriors,113,Phoenix Suns,117,Box Score,,18422,,230,Phoenix Suns
2009,april,10:30p,Denver Nuggets,76,Portland Trail Blazers,104,Box Score,,20652,,180,Portland Trail Blazers
2009,april,12:30p,Chicago Bulls,105,Boston Celtics,103,Box Score,OT,18624,,208,Chicago Bulls
2009,april,3:00p,Detroit Pistons,84,Cleveland Cavaliers,102,Box Score,,20562,,186,Cleveland Cavaliers
2009,april,8:00p,Dallas Mavericks,105,San Antonio Spurs,97,Box Score,,18797,,202,Dallas Mavericks
2009,april,10:30p,Houston Rockets,108,Portland Trail Blazers,81,Box Score,,20329,,189,Houston Rockets
2009,april,3:00p,Utah Jazz,100,Los Angeles Lakers,113,Box Score,,18997,,213,Los Angeles Lakers
2009,april,5:30p,Philadelphia 76ers,100,Orlando Magic,98,Box Score,,17461,,198,Philadelphia 76ers
2009,april,8:00p,Miami Heat,64,Atlanta Hawks,90,Box Score,,18851,,154,Atlanta Hawks
2009,april,10:30p,New Orleans Hornets,84,Denver Nuggets,113,Box Score,,19536,,197,Denver Nuggets
2009,april,7:00p,Chicago Bulls,115,Boston Celtics,118,Box Score,,18624,,233,Boston Celtics
2009,april,9:30p,Dallas Mavericks,84,San Antonio Spurs,105,Box Score,,18797,,189,San Antonio Spurs
2009,april,8:00p,Detroit Pistons,82,Cleveland Cavaliers,94,Box Score,,20562,,176,Cleveland Cavaliers
2009,april,10:00p,Houston Rockets,103,Portland Trail Blazers,107,Box Score,,20408,,210,Portland Trail Blazers
2009,april,10:30p,Utah Jazz,109,Los Angeles Lakers,119,Box Score,,18997,,228,Los Angeles Lakers
2009,april,7:00p,Philadelphia 76ers,87,Orlando Magic,96,Box Score,,17461,,183,Orlando Magic
2009,april,8:00p,Miami Heat,108,Atlanta Hawks,93,Box Score,,19146,,201,Miami Heat
2009,april,10:30p,New Orleans Hornets,93,Denver Nuggets,108,Box Score,,19623,,201,Denver Nuggets
2009,april,8:00p,Boston Celtics,107,Chicago Bulls,86,Box Score,,23072,,193,Boston Celtics
2009,april,8:30p,San Antonio Spurs,67,Dallas Mavericks,88,Box Score,,20491,,155,Dallas Mavericks
2009,april,10:30p,Los Angeles Lakers,86,Utah Jazz,88,Box Score,,19911,,174,Utah Jazz
2009,april,7:00p,Cleveland Cavaliers,79,Detroit Pistons,68,Box Score,,22076,,147,Cleveland Cavaliers
2009,april,8:00p,Orlando Magic,94,Philadelphia 76ers,96,Box Score,,16492,,190,Philadelphia 76ers
2009,april,9:30p,Portland Trail Blazers,83,Houston Rockets,86,Box Score,,18371,,169,Houston Rockets
2009,april,1:00p,Denver Nuggets,93,New Orleans Hornets,95,Box Score,,17489,,188,New Orleans Hornets
2009,april,4:00p,San Antonio Spurs,90,Dallas Mavericks,99,Box Score,,20829,,189,Dallas Mavericks
2009,april,6:30p,Atlanta Hawks,78,Miami Heat,107,Box Score,,19600,,185,Miami Heat
2009,april,9:00p,Los Angeles Lakers,108,Utah Jazz,94,Box Score,,19911,,202,Los Angeles Lakers
2009,april,1:00p,Boston Celtics,118,Chicago Bulls,121,Box Score,2OT,23067,,239,Chicago Bulls
2009,april,3:30p,Cleveland Cavaliers,99,Detroit Pistons,78,Box Score,,22076,,177,Cleveland Cavaliers
2009,april,6:30p,Orlando Magic,84,Philadelphia 76ers,81,Box Score,,16464,,165,Orlando Magic
2009,april,9:00p,Portland Trail Blazers,88,Houston Rockets,89,Box Score,,18271,,177,Houston Rockets
2009,april,8:00p,Atlanta Hawks,81,Miami Heat,71,Box Score,,19600,,152,Atlanta Hawks
2009,april,8:30p,Denver Nuggets,121,New Orleans Hornets,63,Box Score,,17236,,184,Denver Nuggets
2009,april,10:30p,Utah Jazz,96,Los Angeles Lakers,107,Box Score,,18997,,203,Los Angeles Lakers
2009,april,7:00p,Chicago Bulls,104,Boston Celtics,106,Box Score,OT,18624,,210,Boston Celtics
2009,april,7:30p,Philadelphia 76ers,78,Orlando Magic,91,Box Score,,17461,,169,Orlando Magic
2009,april,9:30p,Dallas Mavericks,106,San Antonio Spurs,93,Box Score,,18797,,199,Dallas Mavericks
2009,april,10:00p,Houston Rockets,77,Portland Trail Blazers,88,Box Score,,20462,,165,Portland Trail Blazers
2009,april,8:00p,Miami Heat,91,Atlanta Hawks,106,Box Score,,19051,,197,Atlanta Hawks
2009,april,10:30p,New Orleans Hornets,86,Denver Nuggets,107,Box Score,,19744,,193,Denver Nuggets
2009,april,7:00p,Boston Celtics,127,Chicago Bulls,128,Box Score,3OT,23430,,255,Chicago Bulls
2009,april,7:30p,Orlando Magic,114,Philadelphia 76ers,89,Box Score,,16691,,203,Orlando Magic
2009,april,9:30p,Portland Trail Blazers,76,Houston Rockets,92,Box Score,,18376,,168,Houston Rockets
2009,may,8:00p,Atlanta Hawks,72,Miami Heat,98,Box Score,,19600,,170,Miami Heat
2009,may,8:00p,Chicago Bulls,99,Boston Celtics,109,Box Score,,18624,,208,Boston Celtics
2009,may,1:00p,Miami Heat,78,Atlanta Hawks,91,Box Score,,18864,,169,Atlanta Hawks
2009,may,3:30p,Dallas Mavericks,95,Denver Nuggets,109,Box Score,,19631,,204,Denver Nuggets
2009,may,8:00p,Orlando Magic,95,Boston Celtics,90,Box Score,,18624,,185,Orlando Magic
2009,may,10:30p,Houston Rockets,100,Los Angeles Lakers,92,Box Score,,18997,,192,Houston Rockets
2009,may,8:00p,Atlanta Hawks,72,Cleveland Cavaliers,99,Box Score,,20562,,171,Cleveland Cavaliers
2009,may,10:30p,Dallas Mavericks,105,Denver Nuggets,117,Box Score,,19890,,222,Denver Nuggets
2009,may,8:00p,Orlando Magic,94,Boston Celtics,112,Box Score,,18624,,206,Boston Celtics
2009,may,10:30p,Houston Rockets,98,Los Angeles Lakers,111,Box Score,,18997,,209,Los Angeles Lakers
2009,may,8:00p,Atlanta Hawks,85,Cleveland Cavaliers,105,Box Score,,20562,,190,Cleveland Cavaliers
2009,may,7:00p,Boston Celtics,96,Orlando Magic,117,Box Score,,17461,,213,Orlando Magic
2009,may,9:30p,Los Angeles Lakers,108,Houston Rockets,94,Box Score,,18495,,202,Los Angeles Lakers
2009,may,5:00p,Denver Nuggets,106,Dallas Mavericks,105,Box Score,,20620,,211,Denver Nuggets
2009,may,8:00p,Cleveland Cavaliers,97,Atlanta Hawks,82,Box Score,,20143,,179,Cleveland Cavaliers
2009,may,3:30p,Los Angeles Lakers,87,Houston Rockets,99,Box Score,,18313,,186,Houston Rockets
2009,may,8:00p,Boston Celtics,95,Orlando Magic,94,Box Score,,17461,,189,Boston Celtics
2009,may,7:00p,Cleveland Cavaliers,84,Atlanta Hawks,74,Box Score,,19241,,158,Cleveland Cavaliers
2009,may,9:30p,Denver Nuggets,117,Dallas Mavericks,119,Box Score,,20523,,236,Dallas Mavericks
2009,may,8:00p,Orlando Magic,88,Boston Celtics,92,Box Score,,18624,,180,Boston Celtics
2009,may,10:30p,Houston Rockets,78,Los Angeles Lakers,118,Box Score,,18997,,196,Los Angeles Lakers
2009,may,9:00p,Dallas Mavericks,110,Denver Nuggets,124,Box Score,,19962,,234,Denver Nuggets
2009,may,7:00p,Boston Celtics,75,Orlando Magic,83,Box Score,,17461,,158,Orlando Magic
2009,may,9:30p,Los Angeles Lakers,80,Houston Rockets,95,Box Score,,18501,,175,Houston Rockets
2009,may,3:30p,Houston Rockets,70,Los Angeles Lakers,89,Box Score,,18997,,159,Los Angeles Lakers
2009,may,8:00p,Orlando Magic,101,Boston Celtics,82,Box Score,,18624,,183,Orlando Magic
2009,may,9:00p,Denver Nuggets,103,Los Angeles Lakers,105,Box Score,,18997,,208,Los Angeles Lakers
2009,may,8:30p,Orlando Magic,107,Cleveland Cavaliers,106,Box Score,,20562,,213,Orlando Magic
2009,may,9:00p,Denver Nuggets,106,Los Angeles Lakers,103,Box Score,,18997,,209,Denver Nuggets
2009,may,8:30p,Orlando Magic,95,Cleveland Cavaliers,96,Box Score,,20562,,191,Cleveland Cavaliers
2009,may,8:30p,Los Angeles Lakers,103,Denver Nuggets,97,Box Score,,19939,,200,Los Angeles Lakers
2009,may,8:30p,Cleveland Cavaliers,89,Orlando Magic,99,Box Score,,17461,,188,Orlando Magic
2009,may,9:00p,Los Angeles Lakers,101,Denver Nuggets,120,Box Score,,20037,,221,Denver Nuggets
2009,may,8:30p,Cleveland Cavaliers,114,Orlando Magic,116,Box Score,OT,17461,,230,Orlando Magic
2009,may,9:00p,Denver Nuggets,94,Los Angeles Lakers,103,Box Score,,18997,,197,Los Angeles Lakers
2009,may,8:30p,Orlando Magic,102,Cleveland Cavaliers,112,Box Score,,20562,,214,Cleveland Cavaliers
2009,may,9:00p,Los Angeles Lakers,119,Denver Nuggets,92,Box Score,,20053,,211,Los Angeles Lakers
2009,may,8:30p,Cleveland Cavaliers,90,Orlando Magic,103,Box Score,,17461,,193,Orlando Magic
2009,june,9:00p,Orlando Magic,75,Los Angeles Lakers,100,Box Score,,18997,,175,Los Angeles Lakers
2009,june,8:00p,Orlando Magic,96,Los Angeles Lakers,101,Box Score,OT,18997,,197,Los Angeles Lakers
2009,june,9:00p,Los Angeles Lakers,104,Orlando Magic,108,Box Score,,17461,,212,Orlando Magic
